# step, temp, etotal, ke, tpot, evdw, ebond
68290 23518654130.763447 35277981196.14517 35277981196.14517 -3.03461271345086e-51 0.0 -3.03461271345086e-51
68300 23518654130.763447 35277981196.14517 35277981196.14517 -3.031947811637434e-51 0.0 -3.031947811637434e-51
68310 23518654130.763447 35277981196.14517 35277981196.14517 -3.0292856396966055e-51 0.0 -3.0292856396966055e-51
68320 23518654130.763447 35277981196.14517 35277981196.14517 -3.0266261944329164e-51 0.0 -3.0266261944329164e-51
68330 23518654130.763447 35277981196.14517 35277981196.14517 -3.0239694726551283e-51 0.0 -3.0239694726551283e-51
68340 23518654130.763447 35277981196.14517 35277981196.14517 -3.0213154711761993e-51 0.0 -3.0213154711761993e-51
68350 23518654130.763447 35277981196.14517 35277981196.14517 -3.018664186813288e-51 0.0 -3.018664186813288e-51
68360 23518654130.763447 35277981196.14517 35277981196.14517 -3.016015616387727e-51 0.0 -3.016015616387727e-51
68370 23518654130.763447 35277981196.14517 35277981196.14517 -3.0133697567250566e-51 0.0 -3.0133697567250566e-51
68380 23518654130.763447 35277981196.14517 35277981196.14517 -3.0107266046549646e-51 0.0 -3.0107266046549646e-51
68390 23518654130.763447 35277981196.14517 35277981196.14517 -3.008086157011341e-51 0.0 -3.008086157011341e-51
68400 23518654130.763447 35277981196.14517 35277981196.14517 -3.0054484106322095e-51 0.0 -3.0054484106322095e-51
68410 23518654130.763447 35277981196.14517 35277981196.14517 -3.0028133623597754e-51 0.0 -3.0028133623597754e-51
68420 23518654130.763447 35277981196.14517 35277981196.14517 -3.000181009040375e-51 0.0 -3.000181009040375e-51
68430 23518654130.763447 35277981196.14517 35277981196.14517 -2.997551347524522e-51 0.0 -2.997551347524522e-51
68440 23518654130.763447 35277981196.14517 35277981196.14517 -2.994924374666834e-51 0.0 -2.994924374666834e-51
68450 23518654130.763447 35277981196.14517 35277981196.14517 -2.9923000873260904e-51 0.0 -2.9923000873260904e-51
68460 23518654130.763447 35277981196.14517 35277981196.14517 -2.989678482365181e-51 0.0 -2.989678482365181e-51
68470 23518654130.763447 35277981196.14517 35277981196.14517 -2.987059556651138e-51 0.0 -2.987059556651138e-51
68480 23518654130.763447 35277981196.14517 35277981196.14517 -2.984443307055079e-51 0.0 -2.984443307055079e-51
68490 23518654130.763447 35277981196.14517 35277981196.14517 -2.981829730452267e-51 0.0 -2.981829730452267e-51
68500 23518654130.763447 35277981196.14517 35277981196.14517 -2.979218823722036e-51 0.0 -2.979218823722036e-51
68510 23518654130.763447 35277981196.14517 35277981196.14517 -2.976610583747847e-51 0.0 -2.976610583747847e-51
68520 23518654130.763447 35277981196.14517 35277981196.14517 -2.974005007417235e-51 0.0 -2.974005007417235e-51
68530 23518654130.763447 35277981196.14517 35277981196.14517 -2.9714020916218266e-51 0.0 -2.9714020916218266e-51
68540 23518654130.763447 35277981196.14517 35277981196.14517 -2.968801833257321e-51 0.0 -2.968801833257321e-51
68550 23518654130.763447 35277981196.14517 35277981196.14517 -2.9662042292235116e-51 0.0 -2.9662042292235116e-51
68560 23518654130.763447 35277981196.14517 35277981196.14517 -2.963609276424232e-51 0.0 -2.963609276424232e-51
68570 23518654130.763447 35277981196.14517 35277981196.14517 -2.961016971767409e-51 0.0 -2.961016971767409e-51
68580 23518654130.763447 35277981196.14517 35277981196.14517 -2.9584273121649997e-51 0.0 -2.9584273121649997e-51
68590 23518654130.763447 35277981196.14517 35277981196.14517 -2.955840294533027e-51 0.0 -2.955840294533027e-51
68600 23518654130.763447 35277981196.14517 35277981196.14517 -2.9532559157915454e-51 0.0 -2.9532559157915454e-51
68610 23518654130.763447 35277981196.14517 35277981196.14517 -2.950674172864669e-51 0.0 -2.950674172864669e-51
68620 23518654130.763447 35277981196.14517 35277981196.14517 -2.948095062680519e-51 0.0 -2.948095062680519e-51
68630 23518654130.763447 35277981196.14517 35277981196.14517 -2.945518582171269e-51 0.0 -2.945518582171269e-51
68640 23518654130.763447 35277981196.14517 35277981196.14517 -2.942944728273095e-51 0.0 -2.942944728273095e-51
68650 23518654130.763447 35277981196.14517 35277981196.14517 -2.940373497926196e-51 0.0 -2.940373497926196e-51
68660 23518654130.763447 35277981196.14517 35277981196.14517 -2.9378048880747725e-51 0.0 -2.9378048880747725e-51
68670 23518654130.763447 35277981196.14517 35277981196.14517 -2.935238895667049e-51 0.0 -2.935238895667049e-51
68680 23518654130.763447 35277981196.14517 35277981196.14517 -2.9326755176552204e-51 0.0 -2.9326755176552204e-51
68690 23518654130.763447 35277981196.14517 35277981196.14517 -2.930114750995494e-51 0.0 -2.930114750995494e-51
68700 23518654130.763447 35277981196.14517 35277981196.14517 -2.9275565926480515e-51 0.0 -2.9275565926480515e-51
68710 23518654130.763447 35277981196.14517 35277981196.14517 -2.9250010395770676e-51 0.0 -2.9250010395770676e-51
68720 23518654130.763447 35277981196.14517 35277981196.14517 -2.9224480887506754e-51 0.0 -2.9224480887506754e-51
68730 23518654130.763447 35277981196.14517 35277981196.14517 -2.919897737140987e-51 0.0 -2.919897737140987e-51
68740 23518654130.763447 35277981196.14517 35277981196.14517 -2.9173499817240766e-51 0.0 -2.9173499817240766e-51
68750 23518654130.763447 35277981196.14517 35277981196.14517 -2.914804819479976e-51 0.0 -2.914804819479976e-51
68760 23518654130.763447 35277981196.14517 35277981196.14517 -2.9122622473926585e-51 0.0 -2.9122622473926585e-51
68770 23518654130.763447 35277981196.14517 35277981196.14517 -2.909722262450065e-51 0.0 -2.909722262450065e-51
68780 23518654130.763447 35277981196.14517 35277981196.14517 -2.9071848616440534e-51 0.0 -2.9071848616440534e-51
68790 23518654130.763447 35277981196.14517 35277981196.14517 -2.9046500419704266e-51 0.0 -2.9046500419704266e-51
68800 23518654130.763447 35277981196.14517 35277981196.14517 -2.9021178004289165e-51 0.0 -2.9021178004289165e-51
68810 23518654130.763447 35277981196.14517 35277981196.14517 -2.899588134023173e-51 0.0 -2.899588134023173e-51
68820 23518654130.763447 35277981196.14517 35277981196.14517 -2.8970610397607705e-51 0.0 -2.8970610397607705e-51
68830 23518654130.763447 35277981196.14517 35277981196.14517 -2.894536514653188e-51 0.0 -2.894536514653188e-51
68840 23518654130.763447 35277981196.14517 35277981196.14517 -2.8920145557158116e-51 0.0 -2.8920145557158116e-51
68850 23518654130.763447 35277981196.14517 35277981196.14517 -2.8894951599679305e-51 0.0 -2.8894951599679305e-51
68860 23518654130.763447 35277981196.14517 35277981196.14517 -2.886978324432727e-51 0.0 -2.886978324432727e-51
68870 23518654130.763447 35277981196.14517 35277981196.14517 -2.884464046137274e-51 0.0 -2.884464046137274e-51
68880 23518654130.763447 35277981196.14517 35277981196.14517 -2.8819523221125134e-51 0.0 -2.8819523221125134e-51
68890 23518654130.763447 35277981196.14517 35277981196.14517 -2.879443149393295e-51 0.0 -2.879443149393295e-51
68900 23518654130.763447 35277981196.14517 35277981196.14517 -2.8769365250183064e-51 0.0 -2.8769365250183064e-51
68910 23518654130.763447 35277981196.14517 35277981196.14517 -2.8744324460301234e-51 0.0 -2.8744324460301234e-51
68920 23518654130.763447 35277981196.14517 35277981196.14517 -2.871930909475175e-51 0.0 -2.871930909475175e-51
68930 23518654130.763447 35277981196.14517 35277981196.14517 -2.86943191240375e-51 0.0 -2.86943191240375e-51
68940 23518654130.763447 35277981196.14517 35277981196.14517 -2.8669354518699717e-51 0.0 -2.8669354518699717e-51
68950 23518654130.763447 35277981196.14517 35277981196.14517 -2.8644415249318355e-51 0.0 -2.8644415249318355e-51
68960 23518654130.763447 35277981196.14517 35277981196.14517 -2.8619501286511436e-51 0.0 -2.8619501286511436e-51
68970 23518654130.763447 35277981196.14517 35277981196.14517 -2.859461260093552e-51 0.0 -2.859461260093552e-51
68980 23518654130.763447 35277981196.14517 35277981196.14517 -2.8569749163285344e-51 0.0 -2.8569749163285344e-51
68990 23518654130.763447 35277981196.14517 35277981196.14517 -2.854491094429396e-51 0.0 -2.854491094429396e-51
69000 23518654130.763447 35277981196.14517 35277981196.14517 -2.8520097914732424e-51 0.0 -2.8520097914732424e-51
69010 23518654130.763447 35277981196.14517 35277981196.14517 -2.849531004541004e-51 0.0 -2.849531004541004e-51
69020 23518654130.763447 35277981196.14517 35277981196.14517 -2.8470547307174066e-51 0.0 -2.8470547307174066e-51
69030 23518654130.763447 35277981196.14517 35277981196.14517 -2.844580967090987e-51 0.0 -2.844580967090987e-51
69040 23518654130.763447 35277981196.14517 35277981196.14517 -2.842109710754057e-51 0.0 -2.842109710754057e-51
69050 23518654130.763447 35277981196.14517 35277981196.14517 -2.8396409588027414e-51 0.0 -2.8396409588027414e-51
69060 23518654130.763447 35277981196.14517 35277981196.14517 -2.8371747083369294e-51 0.0 -2.8371747083369294e-51
69070 23518654130.763447 35277981196.14517 35277981196.14517 -2.8347109564602933e-51 0.0 -2.8347109564602933e-51
69080 23518654130.763447 35277981196.14517 35277981196.14517 -2.832249700280281e-51 0.0 -2.832249700280281e-51
69090 23518654130.763447 35277981196.14517 35277981196.14517 -2.8297909369081044e-51 0.0 -2.8297909369081044e-51
69100 23518654130.763447 35277981196.14517 35277981196.14517 -2.8273346634587276e-51 0.0 -2.8273346634587276e-51
69110 23518654130.763447 35277981196.14517 35277981196.14517 -2.824880877050896e-51 0.0 -2.824880877050896e-51
69120 23518654130.763447 35277981196.14517 35277981196.14517 -2.8224295748070706e-51 0.0 -2.8224295748070706e-51
69130 23518654130.763447 35277981196.14517 35277981196.14517 -2.8199807538534893e-51 0.0 -2.8199807538534893e-51
69140 23518654130.763447 35277981196.14517 35277981196.14517 -2.8175344113201094e-51 0.0 -2.8175344113201094e-51
69150 23518654130.763447 35277981196.14517 35277981196.14517 -2.8150905443406315e-51 0.0 -2.8150905443406315e-51
69160 23518654130.763447 35277981196.14517 35277981196.14517 -2.8126491500524765e-51 0.0 -2.8126491500524765e-51
69170 23518654130.763447 35277981196.14517 35277981196.14517 -2.810210225596797e-51 0.0 -2.810210225596797e-51
69180 23518654130.763447 35277981196.14517 35277981196.14517 -2.8077737681184625e-51 0.0 -2.8077737681184625e-51
69190 23518654130.763447 35277981196.14517 35277981196.14517 -2.80533977476605e-51 0.0 -2.80533977476605e-51
69200 23518654130.763447 35277981196.14517 35277981196.14517 -2.80290824269185e-51 0.0 -2.80290824269185e-51
69210 23518654130.763447 35277981196.14517 35277981196.14517 -2.800479169051852e-51 0.0 -2.800479169051852e-51
69220 23518654130.763447 35277981196.14517 35277981196.14517 -2.7980525510057367e-51 0.0 -2.7980525510057367e-51
69230 23518654130.763447 35277981196.14517 35277981196.14517 -2.795628385716885e-51 0.0 -2.795628385716885e-51
69240 23518654130.763447 35277981196.14517 35277981196.14517 -2.793206670352359e-51 0.0 -2.793206670352359e-51
69250 23518654130.763447 35277981196.14517 35277981196.14517 -2.790787402082902e-51 0.0 -2.790787402082902e-51
69260 23518654130.763447 35277981196.14517 35277981196.14517 -2.7883705780829365e-51 0.0 -2.7883705780829365e-51
69270 23518654130.763447 35277981196.14517 35277981196.14517 -2.7859561955305426e-51 0.0 -2.7859561955305426e-51
69280 23518654130.763447 35277981196.14517 35277981196.14517 -2.783544251607474e-51 0.0 -2.783544251607474e-51
69290 23518654130.763447 35277981196.14517 35277981196.14517 -2.7811347434991533e-51 0.0 -2.7811347434991533e-51
69300 23518654130.763447 35277981196.14517 35277981196.14517 -2.778727668394638e-51 0.0 -2.778727668394638e-51
69310 23518654130.763447 35277981196.14517 35277981196.14517 -2.776323023486646e-51 0.0 -2.776323023486646e-51
69320 23518654130.763447 35277981196.14517 35277981196.14517 -2.7739208059715324e-51 0.0 -2.7739208059715324e-51
69330 23518654130.763447 35277981196.14517 35277981196.14517 -2.771521013049299e-51 0.0 -2.771521013049299e-51
69340 23518654130.763447 35277981196.14517 35277981196.14517 -2.769123641923569e-51 0.0 -2.769123641923569e-51
69350 23518654130.763447 35277981196.14517 35277981196.14517 -2.7667286898016096e-51 0.0 -2.7667286898016096e-51
69360 23518654130.763447 35277981196.14517 35277981196.14517 -2.764336153894295e-51 0.0 -2.764336153894295e-51
69370 23518654130.763447 35277981196.14517 35277981196.14517 -2.761946031416127e-51 0.0 -2.761946031416127e-51
69380 23518654130.763447 35277981196.14517 35277981196.14517 -2.759558319585205e-51 0.0 -2.759558319585205e-51
69390 23518654130.763447 35277981196.14517 35277981196.14517 -2.757173015623258e-51 0.0 -2.757173015623258e-51
69400 23518654130.763447 35277981196.14517 35277981196.14517 -2.754790116755595e-51 0.0 -2.754790116755595e-51
69410 23518654130.763447 35277981196.14517 35277981196.14517 -2.75240962021114e-51 0.0 -2.75240962021114e-51
69420 23518654130.763447 35277981196.14517 35277981196.14517 -2.75003152322239e-51 0.0 -2.75003152322239e-51
69430 23518654130.763447 35277981196.14517 35277981196.14517 -2.7476558230254454e-51 0.0 -2.7476558230254454e-51
69440 23518654130.763447 35277981196.14517 35277981196.14517 -2.745282516859972e-51 0.0 -2.745282516859972e-51
69450 23518654130.763447 35277981196.14517 35277981196.14517 -2.742911601969225e-51 0.0 -2.742911601969225e-51
69460 23518654130.763447 35277981196.14517 35277981196.14517 -2.7405430756000175e-51 0.0 -2.7405430756000175e-51
69470 23518654130.763447 35277981196.14517 35277981196.14517 -2.7381769350027417e-51 0.0 -2.7381769350027417e-51
69480 23518654130.763447 35277981196.14517 35277981196.14517 -2.735813177431342e-51 0.0 -2.735813177431342e-51
69490 23518654130.763447 35277981196.14517 35277981196.14517 -2.733451800143321e-51 0.0 -2.733451800143321e-51
69500 23518654130.763447 35277981196.14517 35277981196.14517 -2.731092800399724e-51 0.0 -2.731092800399724e-51
69510 23518654130.763447 35277981196.14517 35277981196.14517 -2.7287361754651554e-51 0.0 -2.7287361754651554e-51
69520 23518654130.763447 35277981196.14517 35277981196.14517 -2.7263819226077445e-51 0.0 -2.7263819226077445e-51
69530 23518654130.763447 35277981196.14517 35277981196.14517 -2.724030039099168e-51 0.0 -2.724030039099168e-51
69540 23518654130.763447 35277981196.14517 35277981196.14517 -2.721680522214625e-51 0.0 -2.721680522214625e-51
69550 23518654130.763447 35277981196.14517 35277981196.14517 -2.719333369232846e-51 0.0 -2.719333369232846e-51
69560 23518654130.763447 35277981196.14517 35277981196.14517 -2.7169885774360683e-51 0.0 -2.7169885774360683e-51
69570 23518654130.763447 35277981196.14517 35277981196.14517 -2.714646144110062e-51 0.0 -2.714646144110062e-51
69580 23518654130.763447 35277981196.14517 35277981196.14517 -2.7123060665440885e-51 0.0 -2.7123060665440885e-51
69590 23518654130.763447 35277981196.14517 35277981196.14517 -2.7099683420309316e-51 0.0 -2.7099683420309316e-51
69600 23518654130.763447 35277981196.14517 35277981196.14517 -2.7076329678668533e-51 0.0 -2.7076329678668533e-51
69610 23518654130.763447 35277981196.14517 35277981196.14517 -2.705299941351634e-51 0.0 -2.705299941351634e-51
69620 23518654130.763447 35277981196.14517 35277981196.14517 -2.702969259788525e-51 0.0 -2.702969259788525e-51
69630 23518654130.763447 35277981196.14517 35277981196.14517 -2.7006409204842717e-51 0.0 -2.7006409204842717e-51
69640 23518654130.763447 35277981196.14517 35277981196.14517 -2.698314920749094e-51 0.0 -2.698314920749094e-51
69650 23518654130.763447 35277981196.14517 35277981196.14517 -2.695991257896692e-51 0.0 -2.695991257896692e-51
69660 23518654130.763447 35277981196.14517 35277981196.14517 -2.693669929244224e-51 0.0 -2.693669929244224e-51
69670 23518654130.763447 35277981196.14517 35277981196.14517 -2.691350932112332e-51 0.0 -2.691350932112332e-51
69680 23518654130.763447 35277981196.14517 35277981196.14517 -2.689034263825096e-51 0.0 -2.689034263825096e-51
69690 23518654130.763447 35277981196.14517 35277981196.14517 -2.686719921710064e-51 0.0 -2.686719921710064e-51
69700 23518654130.763447 35277981196.14517 35277981196.14517 -2.684407903098232e-51 0.0 -2.684407903098232e-51
69710 23518654130.763447 35277981196.14517 35277981196.14517 -2.682098205324035e-51 0.0 -2.682098205324035e-51
69720 23518654130.763447 35277981196.14517 35277981196.14517 -2.679790825725355e-51 0.0 -2.679790825725355e-51
69730 23518654130.763447 35277981196.14517 35277981196.14517 -2.677485761643507e-51 0.0 -2.677485761643507e-51
69740 23518654130.763447 35277981196.14517 35277981196.14517 -2.675183010423228e-51 0.0 -2.675183010423228e-51
69750 23518654130.763447 35277981196.14517 35277981196.14517 -2.6728825694126893e-51 0.0 -2.6728825694126893e-51
69760 23518654130.763447 35277981196.14517 35277981196.14517 -2.6705844359634796e-51 0.0 -2.6705844359634796e-51
69770 23518654130.763447 35277981196.14517 35277981196.14517 -2.6682886074306064e-51 0.0 -2.6682886074306064e-51
69780 23518654130.763447 35277981196.14517 35277981196.14517 -2.6659950811724713e-51 0.0 -2.6659950811724713e-51
69790 23518654130.763447 35277981196.14517 35277981196.14517 -2.6637038545509086e-51 0.0 -2.6637038545509086e-51
69800 23518654130.763447 35277981196.14517 35277981196.14517 -2.6614149249311286e-51 0.0 -2.6614149249311286e-51
69810 23518654130.763447 35277981196.14517 35277981196.14517 -2.659128289681745e-51 0.0 -2.659128289681745e-51
69820 23518654130.763447 35277981196.14517 35277981196.14517 -2.6568439461747684e-51 0.0 -2.6568439461747684e-51
69830 23518654130.763447 35277981196.14517 35277981196.14517 -2.6545618917855933e-51 0.0 -2.6545618917855933e-51
69840 23518654130.763447 35277981196.14517 35277981196.14517 -2.652282123892981e-51 0.0 -2.652282123892981e-51
69850 23518654130.763447 35277981196.14517 35277981196.14517 -2.6500046398790973e-51 0.0 -2.6500046398790973e-51
69860 23518654130.763447 35277981196.14517 35277981196.14517 -2.6477294371294475e-51 0.0 -2.6477294371294475e-51
69870 23518654130.763447 35277981196.14517 35277981196.14517 -2.6454565130329265e-51 0.0 -2.6454565130329265e-51
69880 23518654130.763447 35277981196.14517 35277981196.14517 -2.6431858649817798e-51 0.0 -2.6431858649817798e-51
69890 23518654130.763447 35277981196.14517 35277981196.14517 -2.6409174903716184e-51 0.0 -2.6409174903716184e-51
69900 23518654130.763447 35277981196.14517 35277981196.14517 -2.6386513866013915e-51 0.0 -2.6386513866013915e-51
69910 23518654130.763447 35277981196.14517 35277981196.14517 -2.6363875510734174e-51 0.0 -2.6363875510734174e-51
69920 23518654130.763447 35277981196.14517 35277981196.14517 -2.6341259811933278e-51 0.0 -2.6341259811933278e-51
69930 23518654130.763447 35277981196.14517 35277981196.14517 -2.6318666743701246e-51 0.0 -2.6318666743701246e-51
69940 23518654130.763447 35277981196.14517 35277981196.14517 -2.6296096280161092e-51 0.0 -2.6296096280161092e-51
69950 23518654130.763447 35277981196.14517 35277981196.14517 -2.627354839546947e-51 0.0 -2.627354839546947e-51
69960 23518654130.763447 35277981196.14517 35277981196.14517 -2.625102306381593e-51 0.0 -2.625102306381593e-51
69970 23518654130.763447 35277981196.14517 35277981196.14517 -2.6228520259423452e-51 0.0 -2.6228520259423452e-51
69980 23518654130.763447 35277981196.14517 35277981196.14517 -2.620603995654804e-51 0.0 -2.620603995654804e-51
69990 23518654130.763447 35277981196.14517 35277981196.14517 -2.6183582129478854e-51 0.0 -2.6183582129478854e-51
70000 23518654130.763447 35277981196.14517 35277981196.14517 -2.6161146752537954e-51 0.0 -2.6161146752537954e-51
70010 23518654130.763447 35277981196.14517 35277981196.14517 -2.6138733800080676e-51 0.0 -2.6138733800080676e-51
70020 23518654130.763447 35277981196.14517 35277981196.14517 -2.6116343246494954e-51 0.0 -2.6116343246494954e-51
70030 23518654130.763447 35277981196.14517 35277981196.14517 -2.6093975066202e-51 0.0 -2.6093975066202e-51
70040 23518654130.763447 35277981196.14517 35277981196.14517 -2.6071629233655555e-51 0.0 -2.6071629233655555e-51
70050 23518654130.763447 35277981196.14517 35277981196.14517 -2.6049305723342392e-51 0.0 -2.6049305723342392e-51
70060 23518654130.763447 35277981196.14517 35277981196.14517 -2.6027004509781873e-51 0.0 -2.6027004509781873e-51
70070 23518654130.763447 35277981196.14517 35277981196.14517 -2.6004725567526293e-51 0.0 -2.6004725567526293e-51
70080 23518654130.763447 35277981196.14517 35277981196.14517 -2.5982468871160356e-51 0.0 -2.5982468871160356e-51
70090 23518654130.763447 35277981196.14517 35277981196.14517 -2.5960234395301702e-51 0.0 -2.5960234395301702e-51
70100 23518654130.763447 35277981196.14517 35277981196.14517 -2.5938022114600177e-51 0.0 -2.5938022114600177e-51
70110 23518654130.763447 35277981196.14517 35277981196.14517 -2.5915832003738527e-51 0.0 -2.5915832003738527e-51
70120 23518654130.763447 35277981196.14517 35277981196.14517 -2.5893664037431643e-51 0.0 -2.5893664037431643e-51
70130 23518654130.763447 35277981196.14517 35277981196.14517 -2.5871518190427174e-51 0.0 -2.5871518190427174e-51
70140 23518654130.763447 35277981196.14517 35277981196.14517 -2.5849394437504937e-51 0.0 -2.5849394437504937e-51
70150 23518654130.763447 35277981196.14517 35277981196.14517 -2.5827292753477177e-51 0.0 -2.5827292753477177e-51
70160 23518654130.763447 35277981196.14517 35277981196.14517 -2.5805213113188335e-51 0.0 -2.5805213113188335e-51
70170 23518654130.763447 35277981196.14517 35277981196.14517 -2.5783155491515348e-51 0.0 -2.5783155491515348e-51
70180 23518654130.763447 35277981196.14517 35277981196.14517 -2.5761119863367094e-51 0.0 -2.5761119863367094e-51
70190 23518654130.763447 35277981196.14517 35277981196.14517 -2.573910620368481e-51 0.0 -2.573910620368481e-51
70200 23518654130.763447 35277981196.14517 35277981196.14517 -2.5717114487441688e-51 0.0 -2.5717114487441688e-51
70210 23518654130.763447 35277981196.14517 35277981196.14517 -2.5695144689643124e-51 0.0 -2.5695144689643124e-51
70220 23518654130.763447 35277981196.14517 35277981196.14517 -2.567319678532644e-51 0.0 -2.567319678532644e-51
70230 23518654130.763447 35277981196.14517 35277981196.14517 -2.5651270749561035e-51 0.0 -2.5651270749561035e-51
70240 23518654130.763447 35277981196.14517 35277981196.14517 -2.562936655744812e-51 0.0 -2.562936655744812e-51
70250 23518654130.763447 35277981196.14517 35277981196.14517 -2.5607484184120887e-51 0.0 -2.5607484184120887e-51
70260 23518654130.763447 35277981196.14517 35277981196.14517 -2.558562360474433e-51 0.0 -2.558562360474433e-51
70270 23518654130.763447 35277981196.14517 35277981196.14517 -2.5563784794515312e-51 0.0 -2.5563784794515312e-51
70280 23518654130.763447 35277981196.14517 35277981196.14517 -2.5541967728662262e-51 0.0 -2.5541967728662262e-51
70290 23518654130.763447 35277981196.14517 35277981196.14517 -2.552017238244559e-51 0.0 -2.552017238244559e-51
70300 23518654130.763447 35277981196.14517 35277981196.14517 -2.54983987311571e-51 0.0 -2.54983987311571e-51
70310 23518654130.763447 35277981196.14517 35277981196.14517 -2.5476646750120393e-51 0.0 -2.5476646750120393e-51
70320 23518654130.763447 35277981196.14517 35277981196.14517 -2.5454916414690587e-51 0.0 -2.5454916414690587e-51
70330 23518654130.763447 35277981196.14517 35277981196.14517 -2.5433207700254305e-51 0.0 -2.5433207700254305e-51
70340 23518654130.763447 35277981196.14517 35277981196.14517 -2.5411520582229615e-51 0.0 -2.5411520582229615e-51
70350 23518654130.763447 35277981196.14517 35277981196.14517 -2.5389855036066202e-51 0.0 -2.5389855036066202e-51
70360 23518654130.763447 35277981196.14517 35277981196.14517 -2.536821103724488e-51 0.0 -2.536821103724488e-51
70370 23518654130.763447 35277981196.14517 35277981196.14517 -2.5346588561278036e-51 0.0 -2.5346588561278036e-51
70380 23518654130.763447 35277981196.14517 35277981196.14517 -2.532498758370922e-51 0.0 -2.532498758370922e-51
70390 23518654130.763447 35277981196.14517 35277981196.14517 -2.530340808011335e-51 0.0 -2.530340808011335e-51
70400 23518654130.763447 35277981196.14517 35277981196.14517 -2.5281850026096425e-51 0.0 -2.5281850026096425e-51
70410 23518654130.763447 35277981196.14517 35277981196.14517 -2.5260313397295778e-51 0.0 -2.5260313397295778e-51
70420 23518654130.763447 35277981196.14517 35277981196.14517 -2.5238798169379733e-51 0.0 -2.5238798169379733e-51
70430 23518654130.763447 35277981196.14517 35277981196.14517 -2.5217304318047744e-51 0.0 -2.5217304318047744e-51
70440 23518654130.763447 35277981196.14517 35277981196.14517 -2.5195831819030283e-51 0.0 -2.5195831819030283e-51
70450 23518654130.763447 35277981196.14517 35277981196.14517 -2.5174380648088912e-51 0.0 -2.5174380648088912e-51
70460 23518654130.763447 35277981196.14517 35277981196.14517 -2.5152950781015977e-51 0.0 -2.5152950781015977e-51
70470 23518654130.763447 35277981196.14517 35277981196.14517 -2.513154219363491e-51 0.0 -2.513154219363491e-51
70480 23518654130.763447 35277981196.14517 35277981196.14517 -2.5110154861799787e-51 0.0 -2.5110154861799787e-51
70490 23518654130.763447 35277981196.14517 35277981196.14517 -2.5088788761395764e-51 0.0 -2.5088788761395764e-51
70500 23518654130.763447 35277981196.14517 35277981196.14517 -2.5067443868338546e-51 0.0 -2.5067443868338546e-51
70510 23518654130.763447 35277981196.14517 35277981196.14517 -2.5046120158574737e-51 0.0 -2.5046120158574737e-51
70520 23518654130.763447 35277981196.14517 35277981196.14517 -2.5024817608081457e-51 0.0 -2.5024817608081457e-51
70530 23518654130.763447 35277981196.14517 35277981196.14517 -2.5003536192866675e-51 0.0 -2.5003536192866675e-51
70540 23518654130.763447 35277981196.14517 35277981196.14517 -2.4982275888968772e-51 0.0 -2.4982275888968772e-51
70550 23518654130.763447 35277981196.14517 35277981196.14517 -2.4961036672456816e-51 0.0 -2.4961036672456816e-51
70560 23518654130.763447 35277981196.14517 35277981196.14517 -2.493981851943025e-51 0.0 -2.493981851943025e-51
70570 23518654130.763447 35277981196.14517 35277981196.14517 -2.4918621406019197e-51 0.0 -2.4918621406019197e-51
70580 23518654130.763447 35277981196.14517 35277981196.14517 -2.489744530838398e-51 0.0 -2.489744530838398e-51
70590 23518654130.763447 35277981196.14517 35277981196.14517 -2.4876290202715455e-51 0.0 -2.4876290202715455e-51
70600 23518654130.763447 35277981196.14517 35277981196.14517 -2.4855156065234784e-51 0.0 -2.4855156065234784e-51
70610 23518654130.763447 35277981196.14517 35277981196.14517 -2.483404287219343e-51 0.0 -2.483404287219343e-51
70620 23518654130.763447 35277981196.14517 35277981196.14517 -2.4812950599873034e-51 0.0 -2.4812950599873034e-51
70630 23518654130.763447 35277981196.14517 35277981196.14517 -2.4791879224585613e-51 0.0 -2.4791879224585613e-51
70640 23518654130.763447 35277981196.14517 35277981196.14517 -2.4770828722673184e-51 0.0 -2.4770828722673184e-51
70650 23518654130.763447 35277981196.14517 35277981196.14517 -2.4749799070507985e-51 0.0 -2.4749799070507985e-51
70660 23518654130.763447 35277981196.14517 35277981196.14517 -2.4728790244492336e-51 0.0 -2.4728790244492336e-51
70670 23518654130.763447 35277981196.14517 35277981196.14517 -2.470780222105858e-51 0.0 -2.470780222105858e-51
70680 23518654130.763447 35277981196.14517 35277981196.14517 -2.4686834976669034e-51 0.0 -2.4686834976669034e-51
70690 23518654130.763447 35277981196.14517 35277981196.14517 -2.466588848781601e-51 0.0 -2.466588848781601e-51
70700 23518654130.763447 35277981196.14517 35277981196.14517 -2.4644962731021722e-51 0.0 -2.4644962731021722e-51
70710 23518654130.763447 35277981196.14517 35277981196.14517 -2.4624057682838276e-51 0.0 -2.4624057682838276e-51
70720 23518654130.763447 35277981196.14517 35277981196.14517 -2.4603173319847583e-51 0.0 -2.4603173319847583e-51
70730 23518654130.763447 35277981196.14517 35277981196.14517 -2.4582309618661373e-51 0.0 -2.4582309618661373e-51
70740 23518654130.763447 35277981196.14517 35277981196.14517 -2.4561466555921023e-51 0.0 -2.4561466555921023e-51
70750 23518654130.763447 35277981196.14517 35277981196.14517 -2.4540644108297753e-51 0.0 -2.4540644108297753e-51
70760 23518654130.763447 35277981196.14517 35277981196.14517 -2.451984225249239e-51 0.0 -2.451984225249239e-51
